No,ID,ACCID,Vet Name,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,Zip ,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,Stock,Stock
441,6775490441,CK1441,โรงพยาบาลสัตว์ทองหล่อ สาขาเชียงใหม่,สันทรายน้อย,อำเภอสันทราย,เชียงใหม่,501402,50210,ทุกวัน,12:00:00 AM,12:00:00 PM,ถนน สมโภชเชียงใหม่ 700 ปี,,
442,6787490442,CW1442,วัชระรักษาสัตว์,คลองกระแชง,อำเภอเมืองเพชรบุรี,เพชรบุรี,760102,76000,ทุกวัน,8:00:00 AM,7:00:00 PM,119/2 ตรงข้ามสนามหน้าเขาวัง,,
443,6787490443,CW1443,คลินิกรักษ์สัตว์,บ่อผุด,อำเภอเกาะสมุย,สุราษฎร์ธานี,840406,84320,จันทร์-เสาร์ ,9:30:00 AM,6:00:00 PM,30/1 ม.6,,
444,6787490444,CW1444,หมอโจ้สัตวแพทย์,ตลาด,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,840101,84000,จันทร์-เสาร์ ,8:00:00 AM,8:00:00 PM,5/9 ถ.ราษฎร์อุทิศ,,
445,6787490445,CW1445,คลินิกพุนพินสัตวแพทย์,ท่าข้าม,อำเภอพุนพิน,สุราษฎร์ธานี,841701,84130,จันทร์-เสาร์ ,8:00:00 AM,7:00:00 PM,172-174 ถ.ธราธิบดี,,
446,6787490446,CW1446,คลินิกรักษาสัตว์เอสพีสมุย,บ่อผุด,อำเภอเกาะสมุย,สุราษฎร์ธานี,840406,84320,ทุกวัน (ปิดวันอังคาร),9:30:00 AM,7:00:00 PM,84/20 ม.3,,
447,6787490447,CW1447,ชุมพร สัตวแพทย์,ท่าตะเภา,อำเภอเมืองชุมพร,ชุมพร,860101,86000,ทุกวัน,8:00:00 AM,8:00:00 PM,265/4 ถ.ไตรรัตน์,,
448,6787490448,CW1448,เอื้อมพร รักษาสัตว์,ศาลาแดง,อำเภอเมืองอ่างทอง,อ่างทอง,150103,14000,ทุกวัน (ปิดวันพุธ),8:00:00 AM,6:00:00 PM,9/16 ม.6,,
449,6787490449,CW1449,คลีนิคเพื่อนสัตว์เลี้ยง,สามชุก,อำเภอสามชุก,สุพรรณบุรี,720803,72130,ทุกวัน (ปิดวันจันทร์),9:00:00 AM,7:00:00 PM,225/36 ม.2,,
450,6787490450,CW1450,ชนกสัตวแพทย์,ตลาด,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,840101,84000,จันทร์-เสาร์ ,9:00:00 AM,7:00:00 PM,10 ซ.ราษฎร์อุทิศ,,
451,6787490451,CW1451,คลินิกบ้านสัตว์เลี้ยง,หัวหิน,อำเภอหัวหิน,ประจวบคีรีขันธ์,770701,77110,ทุกวัน,9:00:00 AM,8:00:00 PM,4/80 ถ.เพชรเกษม,,
452,6787490452,CW1452,ธงชัยสัตวแพทย์,หน้าเมือง,อำเภอเมืองราชบุรี,ราชบุรี,700101,70000,ทุกวัน,9:30:00 AM,7:30:00 PM,256/419-420,,
453,6787490453,CW1453,โรงพยาบาลสัตว์หลังสวน,ขันเงิน,อำเภอหลังสวน,ชุมพร,860402,86110,ทุกวัน,8:00:00 AM,8:00:00 PM,65/16 ถ.ต้นโพธิ์,,
454,6787490454,CW1454,โรงพยาบาลสัตว์ยังนำ,บ่อผุด,อำเภอเกาะสมุย,สุราษฎร์ธานี,840406,84320,ทุกวัน,9:00:00 AM,7:00:00 PM,108/25-26,,
455,6787490455,CW1455,โรงพยาบาลสัตว์ราชบุรี,หน้าเมือง,อำเภอเมืองราชบุรี,ราชบุรี,700101,70000,ทุกวัน,12:00:00 AM,12:00:00 PM,65/68 ถ.คฑาธร,,
456,6787490456,CW1456,เอ็ม เอ สัตวแพทย์,บ่อผุด,อำเภอเกาะสมุย,สุราษฎร์ธานี,840406,84320,จันทร์-เสาร์ ,9:00:00 AM,6:00:00 PM,115/109 ม.6,,
457,6787490457,CW1457,เจนเวชภัณฑ์สัตว์เลี้ยง,บ้านโป่ง,อำเภอบ้านโป่ง,ราชบุรี,700501,70110,จันทร์-เสาร์ ,8:00:00 AM,7:00:00 PM,97/12 ถ.บ้านดอนตูม,,
458,6787490458,CW1458,เอ็มทีสัตวแพทย์,โพธาราม,อำเภอโพธาราม,ราชบุรี,700701,70120,ทุกวัน,9:00:00 AM,8:00:00 PM,7/18 ถ.ขนานทางรถไฟ,,
459,6787490459,CW1459,ส.เจริญปศุสัตว์,รั้วใหญ่,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720102,72000,ทุกวัน,8:00:00 AM,6:00:00 PM,150/37 ถ.มาลัยแมน,,
460,6787490460,CW1460,ณ สุข. สัตวแพทย์,มะขามเตี้ย,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,840102,84000,จันทร์-เสาร์ ,8:00:00 AM,8:00:00 PM,255/59-60 ม.4 ถ.โฉลกรัฐ,,
461,6787490461,CW1461,เวียงสระสัตวแพทย์,บ้านส้อง,อำเภอเวียงสระ,สุราษฎร์ธานี,841502,84190,จันทร์-เสาร์ ,8:00:00 AM,7:00:00 PM,293/9 ม.10 ถ.พาด,,
462,6787490462,CW1462,ละไมสัตวแพทย์,มะเร็ต,อำเภอเกาะสมุย,สุราษฎร์ธานี,840405,84310,ทุกวัน,9:00:00 AM,7:00:00 PM,127/119 ม.3,,
463,6787490463,CW1463,โรงพยาบาลบ้านสัตว์อารมณ์ดี,คลองกระแชง,อำเภอเมืองเพชรบุรี,เพชรบุรี,760102,76000,เปิดบริการ 24 ชม.,12:00:00 AM,12:00:00 PM,252/15 ถ.ราชดำเนิน,,
464,6787490464,CW1464,เพ็ทแคร์คลีนิกรักษาสัตว์,ท่ามะขาม,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,710104,71000,ทุกวัน (หยุดวันศุกร์),8:00:00 AM,7:00:00 PM,147 ถ.แสงชูโต,,
465,6787490465,CW1465,โรงพยาบาลสัตว์แสนรักษ์,ท่าระหัด,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720104,72000,ทุกวัน,8:00:00 AM,10:00:00 PM,"578,580 ถ.มาลัยแมน",,
466,6787490466,CW1466,สบายดีรักษาสัตว์,โพธาราม,อำเภอโพธาราม,ราชบุรี,700701,70120,ทุกวัน,10:00:00 AM,6:00:00 PM,38/4 ถ.โรงพยาบาล-บ้านฆ้อง,,
467,6787490467,CW1467,คลินิกรักษ์สัตว์,มะขามเตี้ย,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,840102,84000,จันทร์-เสาร์ ,8:00:00 AM,7:00:00 PM,396/9 ม.4,,
468,6787490468,CW1468,โรงพยาบาลสัตว์ เอส พี บี คอมพาเนียน,,,,,72250,ทุกวัน (หยุดวันพุธ),8:00:00 AM,8:00:00 PM,80 ม.3,,
469,6787490469,CW1469,แหลมทองสัตว์แพทย์,ท่าตะเภา,อำเภอเมืองชุมพร,ชุมพร,860101,86000,จันทร์-เสาร์ ,8:00:00 AM,7:00:00 PM,249/13-14,,
470,6787490470,CW1470,โรงพยาบาลสัตว์เวียงสระ,เวียงสระ,อำเภอเวียงสระ,สุราษฎร์ธานี,841501,84190,จันทร์-เสาร์ ,7:30:00 AM,7:00:00 PM,98/6,,
471,6787490471,CW1471,โรงพยาบาลสัตว์เมืองเพ็ชร,คลองกระแชง,อำเภอเมืองเพชรบุรี,เพชรบุรี,760102,76000,ทุกวัน (ปิดวันอังคาร),9:00:00 AM,8:00:00 PM,125/18 ถ.ราชดำเนิน,,
472,6787490472,CW1472,ไทยเจริญสัตวแพทย์,เขานิเวศน์,อำเภอเมืองระนอง,ระนอง,850101,85000,ทุกวัน,9:00:00 AM,7:00:00 PM,77/57 ซ.ภัคดี,,
473,6787490473,CW1473,คลินิก ปฐมพรรักษาสัตว์,วังไผ่,อำเภอเมืองชุมพร,ชุมพร,860110,86000,ทุกวัน,9:00:00 AM,7:00:00 PM,4,,
474,6787490474,CW1474,โรงพยาบาลสัตว์ตาลเดี่ยว,หัวหิน,อำเภอหัวหิน,ประจวบคีรีขันธ์,770701,77110,ทุกวัน,9:00:00 AM,9:00:00 PM,42/7 ซ.หมู่บ้านเขาน้อย,,
475,6787490475,CW1475,โรงพยาบาลสัตว์อุ้มรัก สุพรรณบุรี,ท่าพี่เลี้ยง,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720101,72000,ทุกวัน,12:00:00 AM,12:00:00 PM,100/23 ถ.เณรแก้ว,,
476,6787490476,CW1476,คลินิกปิยภัชสัตวแพทย์,บ้านโป่ง,อำเภอบ้านโป่ง,ราชบุรี,700501,70110,ทุกวัน,10:00:00 AM,8:00:00 PM,99 ถ.บ้านปากแรต,,
477,6787490477,CW1477,คลีนิครักสัตว์,ท่าพี่เลี้ยง,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720101,72000,ทุกวัน,9:00:00 AM,8:00:00 PM,35/3 ถ.นางพิม,,
478,6787490478,CW1478,โรงพยาบาลสัตว์กาญจนบุรี,บ้านใต้,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,710102,71000,ทุกวัน,8:30:00 AM,8:00:00 PM,46/9 ถ.แสงชูโต,,
479,6787490479,CW1479,ทักษิณาสัตวแพทย์,บ้านส้อง,อำเภอเวียงสระ,สุราษฎร์ธานี,841502,84190,จันทร์-เสาร์ ,9:00:00 AM,7:00:00 PM,142/6 ม.4 ถ.บ้านส้อง-พระแสง,,
480,6787490480,CW1480,ปันสุขรักษาสัตว์ ,ท่าพี่เลี้ยง,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720101,72000,ทุกวัน,8:00:00 AM,7:00:00 PM,198/4-5 ถ.ขุนแผน,,
481,6787490481,CW1481,คลินิกบ้านแสนรักษ์สัตว์,ท่าขนอน,อำเภอคีรีรัฐนิคม,สุราษฎร์ธานี,840801,84180,ทุกวัน (ปิดวันอาทิตย์),8:00:00 AM,7:00:00 PM,244/14 ม.1,,
482,6787490482,CW1482,คลีนิค Pet care รักษาสัตว์,ทับสะแก,อำเภอทับสะแก,ประจวบคีรีขันธ์,770301,77130,ทุกวัน,9:00:00 AM,8:00:00 PM,310/62 ม.10,,
483,6787490483,CW1483,คลินิกอู่ทองสัตวแพทย์,อู่ทอง,อำเภออู่ทอง,สุพรรณบุรี,720901,72160,ทุกวัน,8:00:00 AM,8:00:00 PM,1376/13 ม.6 ถ.มาลัยแมน,,
484,6787490484,CW1484,โรงพยาบาลสัตว์ตลาดน้ำ,ขุนพิทักษ์,อำเภอดำเนินสะดวก,ราชบุรี,700412,70130,ทุกวัน,8:30:00 AM,7:00:00 PM,โรงพยาบาลสัตว์ตลาดน้ำ 197/6-7,,
